주택관리번호,공고번호,주택형,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점
2023000496,2023000496,101.6700,3,2순위,기타경기,0,-,-,-,-
2023000496,2023000496,101.6700,3,2순위,기타지역,0,-,-,-,-
2023000496,2023000496,115.1100A,1,1순위,해당지역,16,16.00,-,-,-
2023000496,2023000496,115.1100A,1,1순위,기타경기,24,-,-,-,-
2023000496,2023000496,115.1100A,1,1순위,기타지역,8,-,-,-,-
2023000496,2023000496,115.1100A,1,2순위,해당지역,0,-,-,-,-
2023000496,2023000496,115.1100A,1,2순위,기타경기,0,-,-,-,-
2023000496,2023000496,115.1100A,1,2순위,기타지역,0,-,-,-,-
2023000496,2023000496,115.5200B,1,1순위,해당지역,18,18.00,-,-,-
2023000496,2023000496,115.5200B,1,1순위,기타경기,22,-,-,-,-
2023000496,2023000496,115.5200B,1,1순위,기타지역,7,-,-,-,-
2023000496,2023000496,115.5200B,1,2순위,해당지역,0,-,-,-,-
2023000496,2023000496,115.5200B,1,2순위,기타경기,0,-,-,-,-
2023000496,2023000496,115.5200B,1,2순위,기타지역,0,-,-,-,-
2023000448,2023000448,059.9077A,80,1순위,해당지역,874,21.85,,,
2023000448,2023000448,059.9077A,80,1순위,기타지역,929,44.08,,,
2023000448,2023000448,059.9077A,80,2순위,해당지역,63,-,,,
2023000448,2023000448,059.9077A,80,2순위,기타지역,60,-,,,
2023000448,2023000448,059.9736B,93,1순위,해당지역,565,12.02,,,
2023000448,2023000448,059.9736B,93,1순위,기타지역,699,26.46,,,
2023000448,2023000448,059.9736B,93,2순위,해당지역,47,-,,,
2023000448,2023000448,059.9736B,93,2순위,기타지역,39,-,,,
2023000448,2023000448,084.8925A,121,1순위,해당지역,"1,358",22.26,,,
2023000448,2023000448,084.8925A,121,1순위,기타지역,"1,569",47.77,,,
2023000448,2023000448,084.8925A,121,2순위,해당지역,107,-,,,
2023000448,2023000448,084.8925A,121,2순위,기타지역,107,-,,,
2023000448,2023000448,084.8513B,16,1순위,해당지역,162,20.25,,,
2023000448,2023000448,084.8513B,16,1순위,기타지역,183,42.13,,,
2023000448,2023000448,084.8513B,16,2순위,해당지역,17,-,,,
2023000448,2023000448,084.8513B,16,2순위,기타지역,16,-,,,
2023000448,2023000448,084.6813C,37,1순위,해당지역,317,16.68,,,
2023000448,2023000448,084.6813C,37,1순위,기타지역,354,36.22,,,
2023000448,2023000448,084.6813C,37,2순위,해당지역,14,-,,,
2023000448,2023000448,084.6813C,37,2순위,기타지역,27,-,,,
2023000448,2023000448,084.9424P,2,1순위,해당지역,31,31.00,,,
2023000448,2023000448,084.9424P,2,1순위,기타지역,39,69.00,,,
2023000448,2023000448,084.9424P,2,2순위,해당지역,9,-,,,
2023000448,2023000448,084.9424P,2,2순위,기타지역,4,-,,,
2023000448,2023000448,084.8344T,8,1순위,해당지역,61,15.25,,,
2023000448,2023000448,084.8344T,8,1순위,기타지역,57,28.50,,,
2023000448,2023000448,084.8344T,8,2순위,해당지역,7,-,,,
2023000448,2023000448,084.8344T,8,2순위,기타지역,3,-,,,
2023000482,2023000482,039.8900,1,1순위,해당지역,15,15.00,48,48,48
2023000482,2023000482,039.8900,1,1순위,기타지역,13,-,-,-,-
2023000482,2023000482,039.8900,1,2순위,해당지역,0,-,0,0,0
2023000482,2023000482,039.8900,1,2순위,기타지역,0,-,-,-,-
2023000482,2023000482,059.9600A,26,1순위,해당지역,117,4.50,46,64,53.64
2023000482,2023000482,059.9600A,26,1순위,기타지역,107,-,-,-,-
2023000482,2023000482,059.9600A,26,2순위,해당지역,0,-,0,0,0
2023000482,2023000482,059.9600A,26,2순위,기타지역,0,-,-,-,-
2023000482,2023000482,059.9900B,9,1순위,해당지역,31,3.44,32,69,43.75
2023000482,2023000482,059.9900B,9,1순위,기타지역,26,-,-,-,-
2023000482,2023000482,059.9900B,9,2순위,해당지역,0,-,0,0,0
2023000482,2023000482,059.9900B,9,2순위,기타지역,0,-,-,-,-
2023000482,2023000482,074.9600,1,1순위,해당지역,14,14.00,61,61,61
2023000482,2023000482,074.9600,1,1순위,기타지역,3,-,-,-,-
2023000482,2023000482,074.9600,1,2순위,해당지역,0,-,0,0,0
2023000482,2023000482,074.9600,1,2순위,기타지역,0,-,-,-,-
2023000482,2023000482,084.9700A,17,1순위,해당지역,177,10.41,56,68,61
2023000482,2023000482,084.9700A,17,1순위,기타지역,88,-,-,-,-
2023000482,2023000482,084.9700A,17,2순위,해당지역,0,-,0,0,0
2023000482,2023000482,084.9700A,17,2순위,기타지역,0,-,-,-,-
2023000482,2023000482,084.5600B,2,1순위,해당지역,36,18.00,63,63,63
2023000482,2023000482,084.5600B,2,1순위,기타지역,21,-,-,-,-
2023000482,2023000482,084.5600B,2,2순위,해당지역,0,-,0,0,0
2023000482,2023000482,084.5600B,2,2순위,기타지역,0,-,-,-,-
2023000482,2023000482,084.7400C,3,1순위,해당지역,15,5.00,42,53,47.5
2023000482,2023000482,084.7400C,3,1순위,기타지역,7,-,-,-,-
2023000482,2023000482,084.7400C,3,2순위,해당지역,0,-,0,0,0
2023000482,2023000482,084.7400C,3,2순위,기타지역,0,-,-,-,-
2023000438,2023000438,059.9533A,8,1순위,해당지역,"1,034",129.25,,,
2023000438,2023000438,059.9533A,8,1순위,기타지역,118,-,,,
2023000438,2023000438,059.9533A,8,2순위,해당지역,0,-,,,
2023000438,2023000438,059.9533A,8,2순위,기타지역,0,-,,,
2023000438,2023000438,059.9817B,4,1순위,해당지역,378,94.50,,,
2023000438,2023000438,059.9817B,4,1순위,기타지역,47,-,,,
2023000438,2023000438,059.9817B,4,2순위,해당지역,0,-,,,
2023000438,2023000438,059.9817B,4,2순위,기타지역,0,-,,,
2023000438,2023000438,084.9870A,5,1순위,해당지역,385,77.00,,,
2023000438,2023000438,084.9870A,5,1순위,기타지역,89,-,,,
2023000438,2023000438,084.9870A,5,2순위,해당지역,0,-,,,
2023000438,2023000438,084.9870A,5,2순위,기타지역,0,-,,,
2023000438,2023000438,084.9887B,5,1순위,해당지역,237,47.40,,,
2023000438,2023000438,084.9887B,5,1순위,기타지역,37,-,,,
2023000438,2023000438,084.9887B,5,2순위,해당지역,0,-,,,
2023000438,2023000438,084.9887B,5,2순위,기타지역,0,-,,,
2023000438,2023000438,084.8648C,2,1순위,해당지역,60,30.00,,,
2023000438,2023000438,084.8648C,2,1순위,기타지역,8,-,,,
2023000438,2023000438,084.8648C,2,2순위,해당지역,0,-,,,
2023000438,2023000438,084.8648C,2,2순위,기타지역,0,-,,,
2023000481,2023000481,059.8303A,14,1순위,해당지역,3,(△1),-,-,-
2023000481,2023000481,059.8303A,14,1순위,기타경기,9,2.25,-,-,-
2023000481,2023000481,059.8303A,14,1순위,기타지역,1,(△1),-,-,-
2023000481,2023000481,059.8303A,14,2순위,해당지역,4,4.00,-,-,-
2023000481,2023000481,059.8303A,14,2순위,기타경기,6,-,-,-,-
2023000481,2023000481,059.8303A,14,2순위,기타지역,1,-,-,-,-
2023000481,2023000481,059.9523B,180,1순위,해당지역,21,(△33),-,-,-
2023000481,2023000481,059.9523B,180,1순위,기타경기,33,(△36),-,-,-
2023000481,2023000481,059.9523B,180,1순위,기타지역,4,(△122),-,-,-
2023000481,2023000481,059.9523B,180,2순위,해당지역,3,(△34),-,-,-
2023000481,2023000481,059.9523B,180,2순위,기타경기,16,(△42),-,-,-
2023000481,2023000481,059.9523B,180,2순위,기타지역,4,(△99),-,-,-
2023000481,2023000481,059.8303P,185,1순위,해당지역,72,1.29,28,68,43.3
2023000481,2023000481,059.8303P,185,1순위,기타경기,125,3.81,-,-,-
2023000481,2023000481,059.8303P,185,1순위,기타지역,17,1.32,33,69,48.2
2023000481,2023000481,059.8303P,185,2순위,해당지역,6,-,-,-,-
2023000481,2023000481,059.8303P,185,2순위,기타경기,26,-,0,0,0
2023000481,2023000481,059.8303P,185,2순위,기타지역,7,-,-,-,-
2023000481,2023000481,084.9800,204,1순위,해당지역,69,1.13,29,69,35.92
2023000481,2023000481,084.9800,204,1순위,기타경기,138,3.56,-,-,-
2023000481,2023000481,084.9800,204,1순위,기타지역,17,1.20,37,69,47.12
2023000481,2023000481,084.9800,204,2순위,해당지역,20,-,-,-,-
2023000481,2023000481,084.9800,204,2순위,기타경기,29,-,26,47,29.98
2023000481,2023000481,084.9800,204,2순위,기타지역,10,-,-,-,-
2023000481,2023000481,084.9800P,44,1순위,해당지역,29,2.23,30,53,40
2023000481,2023000481,084.9800P,44,1순위,기타경기,65,9.00,-,-,-
2023000481,2023000481,084.9800P,44,1순위,기타지역,5,3.50,50,58,54.5
2023000481,2023000481,084.9800P,44,2순위,해당지역,7,-,-,-,-
2023000481,2023000481,084.9800P,44,2순위,기타경기,17,-,34,50,41.67
2023000481,2023000481,084.9800P,44,2순위,기타지역,3,-,-,-,-
2023000449,2023000449,104.9625A,172,1순위,해당지역,"2,632",30.60,-,-,-
2023000449,2023000449,104.9625A,172,1순위,기타지역,"2,649",60.41,-,-,-
2023000449,2023000449,104.9625A,172,2순위,해당지역,0,-,-,-,-
2023000449,2023000449,104.9625A,172,2순위,기타지역,0,-,-,-,-
2023000449,2023000449,104.9851B,93,1순위,해당지역,396,8.43,-,-,-
2023000449,2023000449,104.9851B,93,1순위,기타지역,474,17.89,-,-,-
2023000449,2023000449,104.9851B,93,2순위,해당지역,0,-,-,-,-
2023000449,2023000449,104.9851B,93,2순위,기타지역,0,-,-,-,-
2023000359,2023000359,084.8168A,55,1순위,해당지역,"3,779",134.96,64,72,66.92
2023000359,2023000359,084.8168A,55,1순위,기타지역,"3,592",271.96,-,-,-
2023000359,2023000359,084.8168A,55,2순위,해당지역,0,-,69,78,71
2023000359,2023000359,084.8168A,55,2순위,기타지역,0,-,-,-,-
2023000359,2023000359,084.8448B,12,1순위,해당지역,708,118.00,66,71,68.67
2023000359,2023000359,084.8448B,12,1순위,기타지역,595,216.17,-,-,-
2023000359,2023000359,084.8448B,12,2순위,해당지역,0,-,65,69,66.33
2023000359,2023000359,084.8448B,12,2순위,기타지역,0,-,-,-,-
2023000359,2023000359,084.2301C,42,1순위,해당지역,"1,758",83.71,62,69,64.89
2023000359,2023000359,084.2301C,42,1순위,기타지역,"1,861",171.33,-,-,-
2023000359,2023000359,084.2301C,42,2순위,해당지역,0,-,67,69,68.44
2023000359,2023000359,084.2301C,42,2순위,기타지역,0,-,-,-,-
2023000359,2023000359,084.9956D,20,1순위,해당지역,763,76.30,60,62,61.5
2023000359,2023000359,084.9956D,20,1순위,기타지역,697,145.00,-,-,-
2023000359,2023000359,084.9956D,20,2순위,해당지역,0,-,64,73,68.5
2023000359,2023000359,084.9956D,20,2순위,기타지역,0,-,-,-,-
2023000359,2023000359,108.1488A,48,1순위,해당지역,"2,890",120.42,-,-,-
2023000359,2023000359,108.1488A,48,1순위,기타지역,"3,094",248.33,-,-,-
2023000359,2023000359,108.1488A,48,2순위,해당지역,0,-,-,-,-
2023000359,2023000359,108.1488A,48,2순위,기타지역,0,-,-,-,-
2023000465,2023000465,058.9200A,2,1순위,해당지역,74,37.00,56,56,56
2023000465,2023000465,058.9200A,2,1순위,기타지역,31,-,-,-,-
2023000465,2023000465,058.9200A,2,2순위,해당지역,0,-,0,0,0
2023000465,2023000465,058.9200A,2,2순위,기타지역,0,-,-,-,-
2023000465,2023000465,058.9000B,7,1순위,해당지역,196,28.00,54,63,57
2023000465,2023000465,058.9000B,7,1순위,기타지역,48,-,-,-,-
2023000465,2023000465,058.9000B,7,2순위,해당지역,0,-,0,0,0
2023000465,2023000465,058.9000B,7,2순위,기타지역,0,-,-,-,-
2023000465,2023000465,059.9600A,1,1순위,해당지역,155,155.00,73,73,73
2023000465,2023000465,059.9600A,1,1순위,기타지역,61,-,-,-,-
2023000465,2023000465,059.9600A,1,2순위,해당지역,0,-,0,0,0
2023000465,2023000465,059.9600A,1,2순위,기타지역,0,-,-,-,-
2023000465,2023000465,059.9800B,22,1순위,해당지역,"1,474",67.00,63,73,66.67
2023000465,2023000465,059.9800B,22,1순위,기타지역,379,-,-,-,-
2023000465,2023000465,059.9800B,22,2순위,해당지역,0,-,0,0,0
2023000465,2023000465,059.9800B,22,2순위,기타지역,0,-,-,-,-
2023000465,2023000465,059.9700C,19,1순위,해당지역,759,39.95,61,69,63.5
2023000465,2023000465,059.9700C,19,1순위,기타지역,164,-,-,-,-
2023000465,2023000465,059.9700C,19,2순위,해당지역,0,-,0,0,0
2023000465,2023000465,059.9700C,19,2순위,기타지역,0,-,-,-,-
2023000457,2023000457,076.1600,40,1순위,해당지역,"1,916",47.90,62,69,64.44
2023000457,2023000457,076.1600,40,1순위,기타지역,397,-,-,-,-
2023000457,2023000457,076.1600,40,2순위,해당지역,0,-,0,0,0
2023000457,2023000457,076.1600,40,2순위,기타지역,0,-,-,-,-
2023000457,2023000457,081.7900,2,1순위,해당지역,775,387.50,69,69,69
2023000457,2023000457,081.7900,2,1순위,기타지역,191,-,-,-,-
2023000457,2023000457,081.7900,2,2순위,해당지역,0,-,0,0,0
2023000457,2023000457,081.7900,2,2순위,기타지역,0,-,-,-,-
2023000445,2023000445,047.9900A,12,1순위,해당지역,39,3.25,37,46,39.8
2023000445,2023000445,047.9900A,12,1순위,기타지역,48,-,-,-,-
2023000445,2023000445,047.9900A,12,2순위,해당지역,0,-,0,0,0
2023000445,2023000445,047.9900A,12,2순위,기타지역,0,-,-,-,-
2023000445,2023000445,047.9900B,15,1순위,해당지역,28,1.87,34,50,40
2023000445,2023000445,047.9900B,15,1순위,기타지역,40,-,-,-,-
2023000445,2023000445,047.9900B,15,2순위,해당지역,44,-,0,0,0
2023000445,2023000445,047.9900B,15,2순위,기타지역,108,-,-,-,-
2023000445,2023000445,059.9800A,30,1순위,해당지역,104,3.47,41,60,48
2023000445,2023000445,059.9800A,30,1순위,기타지역,226,-,-,-,-
2023000445,2023000445,059.9800A,30,2순위,해당지역,0,-,0,0,0
2023000445,2023000445,059.9800A,30,2순위,기타지역,0,-,-,-,-
2023000445,2023000445,059.7500B,23,1순위,해당지역,56,2.43,33,64,49.3
2023000445,2023000445,059.7500B,23,1순위,기타지역,93,-,-,-,-
2023000445,2023000445,059.7500B,23,2순위,해당지역,0,-,0,0,0
2023000445,2023000445,059.7500B,23,2순위,기타지역,0,-,-,-,-
2023000445,2023000445,067.9900,7,1순위,해당지역,55,7.86,54,60,56.67
2023000445,2023000445,067.9900,7,1순위,기타지역,83,-,-,-,-
2023000445,2023000445,067.9900,7,2순위,해당지역,0,-,0,0,0
2023000445,2023000445,067.9900,7,2순위,기타지역,0,-,-,-,-
2023000442,2023000442,084.9439A,34,1순위,해당지역,9,(△25),-,-,-
2023000442,2023000442,084.9439A,34,1순위,기타지역,18,(△7),-,-,-
2023000442,2023000442,084.9439A,34,2순위,해당지역,10,1.43,-,-,-
2023000442,2023000442,084.9439A,34,2순위,기타지역,17,-,-,-,-
2023000442,2023000442,084.2465B,32,1순위,해당지역,9,(△23),-,-,-
2023000442,2023000442,084.2465B,32,1순위,기타지역,9,(△14),-,-,-
2023000442,2023000442,084.2465B,32,2순위,해당지역,3,(△11),-,-,-
2023000442,2023000442,084.2465B,32,2순위,기타지역,4,(△7),-,-,-
2023000442,2023000442,084.1954C,58,1순위,해당지역,15,(△43),-,-,-
2023000442,2023000442,084.1954C,58,1순위,기타지역,22,(△21),-,-,-
2023000442,2023000442,084.1954C,58,2순위,해당지역,15,(△6),-,-,-
2023000442,2023000442,084.1954C,58,2순위,기타지역,11,1.83,-,-,-
2023000442,2023000442,084.9149D,14,1순위,해당지역,3,(△11),-,-,-
2023000442,2023000442,084.9149D,14,1순위,기타지역,10,(△1),-,-,-
2023000442,2023000442,084.9149D,14,2순위,해당지역,4,4.00,-,-,-
2023000442,2023000442,084.9149D,14,2순위,기타지역,9,-,-,-,-
2023000442,2023000442,084.9119E,18,1순위,해당지역,5,(△13),-,-,-
2023000442,2023000442,084.9119E,18,1순위,기타지역,4,(△9),-,-,-
2023000442,2023000442,084.9119E,18,2순위,해당지역,2,(△7),-,-,-
2023000442,2023000442,084.9119E,18,2순위,기타지역,5,(△2),-,-,-
2023000442,2023000442,084.9873F,17,1순위,해당지역,2,(△15),-,-,-
2023000442,2023000442,084.9873F,17,1순위,기타지역,5,(△10),-,-,-
2023000442,2023000442,084.9873F,17,2순위,해당지역,1,(△9),-,-,-
2023000442,2023000442,084.9873F,17,2순위,기타지역,2,(△7),-,-,-
2023000407,2023000407,075.9981A,155,1순위,해당지역,215,1.39,27,63,39.13
2023000407,2023000407,075.9981A,155,1순위,기타지역,65,-,-,-,-
2023000407,2023000407,075.9981A,155,2순위,해당지역,27,-,0,0,0
2023000407,2023000407,075.9981A,155,2순위,기타지역,15,-,-,-,-
2023000407,2023000407,084.8179A,26,1순위,해당지역,38,1.46,29,58,40.27
2023000407,2023000407,084.8179A,26,1순위,기타지역,14,-,-,-,-
2023000407,2023000407,084.8179A,26,2순위,해당지역,15,-,0,0,0
2023000407,2023000407,084.8179A,26,2순위,기타지역,6,-,-,-,-
2023000407,2023000407,084.7162B,112,1순위,해당지역,85,(△27),-,-,-
2023000407,2023000407,084.7162B,112,1순위,기타지역,29,1.07,-,-,-
2023000407,2023000407,084.7162B,112,2순위,해당지역,27,-,-,-,-
2023000407,2023000407,084.7162B,112,2순위,기타지역,6,-,-,-,-
2023000407,2023000407,084.4461C,180,1순위,해당지역,173,(△7),0,0,0
2023000407,2023000407,084.4461C,180,1순위,기타지역,45,6.43,-,-,-
2023000407,2023000407,084.4461C,180,2순위,해당지역,27,-,47,58,50.83
2023000407,2023000407,084.4461C,180,2순위,기타지역,7,-,-,-,-
2023000407,2023000407,084.8081D,3,1순위,해당지역,51,17.00,56,64,60
2023000407,2023000407,084.8081D,3,1순위,기타지역,19,-,-,-,-
2023000407,2023000407,084.8081D,3,2순위,해당지역,0,-,0,0,0
2023000407,2023000407,084.8081D,3,2순위,기타지역,0,-,-,-,-
2023000406,2023000406,059.9777A,50,1순위,해당지역,110,2.20,31,62,41.9
2023000406,2023000406,059.9777A,50,1순위,기타지역,41,-,-,-,-
2023000406,2023000406,059.9777A,50,2순위,해당지역,22,-,0,0,0
2023000406,2023000406,059.9777A,50,2순위,기타지역,24,-,-,-,-
2023000406,2023000406,059.9712B,16,1순위,해당지역,55,3.44,31,63,42.86
2023000406,2023000406,059.9712B,16,1순위,기타지역,24,-,-,-,-
2023000406,2023000406,059.9712B,16,2순위,해당지역,19,-,0,0,0
2023000406,2023000406,059.9712B,16,2순위,기타지역,3,-,-,-,-
2023000406,2023000406,075.9981A,276,1순위,해당지역,169,(△107),-,-,-
2023000406,2023000406,075.9981A,276,1순위,기타지역,53,(△54),-,-,-
2023000406,2023000406,075.9981A,276,2순위,해당지역,18,(△36),-,-,-
2023000406,2023000406,075.9981A,276,2순위,기타지역,8,(△28),-,-,-
2023000406,2023000406,075.9922B,89,1순위,해당지역,49,(△40),-,-,-
2023000406,2023000406,075.9922B,89,1순위,기타지역,9,(△31),-,-,-
2023000406,2023000406,075.9922B,89,2순위,해당지역,11,(△20),-,-,-
2023000406,2023000406,075.9922B,89,2순위,기타지역,2,(△18),-,-,-
2023000406,2023000406,075.8814C,107,1순위,해당지역,44,(△63),-,-,-
2023000406,2023000406,075.8814C,107,1순위,기타지역,12,(△51),-,-,-
2023000406,2023000406,075.8814C,107,2순위,해당지역,9,(△42),-,-,-
2023000406,2023000406,075.8814C,107,2순위,기타지역,3,(△39),-,-,-
2023000406,2023000406,084.8179A,44,1순위,해당지역,87,1.98,-,-,-
2023000406,2023000406,084.8179A,44,1순위,기타지역,29,-,-,-,-
2023000406,2023000406,084.8179A,44,2순위,해당지역,19,-,-,-,-
2023000406,2023000406,084.8179A,44,2순위,기타지역,7,-,-,-,-
2023000406,2023000406,084.7162B,30,1순위,해당지역,50,1.67,-,-,-
2023000406,2023000406,084.7162B,30,1순위,기타지역,13,-,-,-,-
2023000406,2023000406,084.7162B,30,2순위,해당지역,12,-,-,-,-
2023000406,2023000406,084.7162B,30,2순위,기타지역,4,-,-,-,-
2023000406,2023000406,084.4461C,26,1순위,해당지역,77,2.96,-,-,-
2023000406,2023000406,084.4461C,26,1순위,기타지역,12,-,-,-,-
2023000406,2023000406,084.4461C,26,2순위,해당지역,17,-,-,-,-
2023000406,2023000406,084.4461C,26,2순위,기타지역,2,-,-,-,-
2023000421,2023000421,059.9240B,20,1순위,해당지역,6,(△14),0,0,0
2023000421,2023000421,059.9240B,20,1순위,기타지역,17,1.21,-,-,-
2023000421,2023000421,059.9240B,20,2순위,해당지역,3,-,31,41,34
2023000421,2023000421,059.9240B,20,2순위,기타지역,9,-,-,-,-
2023000421,2023000421,059.9240E,20,1순위,해당지역,2,(△18),-,-,-
2023000421,2023000421,059.9240E,20,1순위,기타지역,16,(△2),-,-,-
2023000421,2023000421,059.9240E,20,2순위,해당지역,4,2.00,-,-,-
2023000421,2023000421,059.9240E,20,2순위,기타지역,8,-,-,-,-
2023000421,2023000421,062.7120A,20,1순위,해당지역,1,(△19),-,-,-
2023000421,2023000421,062.7120A,20,1순위,기타지역,10,(△9),-,-,-
2023000421,2023000421,062.7120A,20,2순위,해당지역,3,(△6),-,-,-
2023000421,2023000421,062.7120A,20,2순위,기타지역,9,1.50,-,-,-
2023000421,2023000421,062.7120F,20,1순위,해당지역,1,(△19),-,-,-
2023000421,2023000421,062.7120F,20,1순위,기타지역,7,(△12),-,-,-
2023000421,2023000421,062.7120F,20,2순위,해당지역,4,(△8),-,-,-
2023000421,2023000421,062.7120F,20,2순위,기타지역,8,1.00,-,-,-
2023000421,2023000421,063.4490C,20,1순위,해당지역,5,(△15),0,0,0
2023000421,2023000421,063.4490C,20,1순위,기타지역,16,1.07,-,-,-
2023000421,2023000421,063.4490C,20,2순위,해당지역,3,-,28,49,33.33
2023000421,2023000421,063.4490C,20,2순위,기타지역,10,-,-,-,-
2023000421,2023000421,063.4490D,20,1순위,해당지역,5,(△15),0,0,0
2023000421,2023000421,063.4490D,20,1순위,기타지역,16,1.07,-,-,-
2023000421,2023000421,063.4490D,20,2순위,해당지역,2,-,24,60,39
2023000421,2023000421,063.4490D,20,2순위,기타지역,16,-,-,-,-
2023000413,2023000413,059.0305A,58,1순위,해당지역,1,(△57),-,-,-
2023000413,2023000413,059.0305A,58,1순위,기타지역,4,(△53),-,-,-
2023000413,2023000413,059.0305A,58,2순위,해당지역,0,(△53),-,-,-
2023000413,2023000413,059.0305A,58,2순위,기타지역,0,(△53),-,-,-
2023000413,2023000413,059.5972B,52,1순위,해당지역,0,(△52),-,-,-
2023000413,2023000413,059.5972B,52,1순위,기타지역,2,(△50),-,-,-
2023000413,2023000413,059.5972B,52,2순위,해당지역,0,(△50),-,-,-
2023000413,2023000413,059.5972B,52,2순위,기타지역,0,(△50),-,-,-
2023000413,2023000413,059.8840C,34,1순위,해당지역,0,(△34),-,-,-
2023000413,2023000413,059.8840C,34,1순위,기타지역,2,(△32),-,-,-
2023000413,2023000413,059.8840C,34,2순위,해당지역,0,(△32),-,-,-
2023000413,2023000413,059.8840C,34,2순위,기타지역,1,(△31),-,-,-
2023000413,2023000413,084.8996A,10,1순위,해당지역,0,(△10),-,-,-
2023000413,2023000413,084.8996A,10,1순위,기타지역,1,(△9),-,-,-
2023000413,2023000413,084.8996A,10,2순위,해당지역,0,(△9),-,-,-
2023000413,2023000413,084.8996A,10,2순위,기타지역,1,(△8),-,-,-
2023000413,2023000413,084.8667B,57,1순위,해당지역,0,(△57),-,-,-
2023000413,2023000413,084.8667B,57,1순위,기타지역,0,(△57),-,-,-
2023000413,2023000413,084.8667B,57,2순위,해당지역,0,(△57),-,-,-
2023000413,2023000413,084.8667B,57,2순위,기타지역,2,(△55),-,-,-
2023000414,2023000414,049.9130,10,1순위,해당지역,224,22.40,53,59,55.75
2023000414,2023000414,049.9130,10,1순위,기타지역,70,-,-,-,-
2023000414,2023000414,049.9130,10,2순위,해당지역,0,-,0,0,0
2023000414,2023000414,049.9130,10,2순위,기타지역,0,-,-,-,-
2023000414,2023000414,059.9270A,22,1순위,해당지역,614,27.91,53,62,56.78
2023000414,2023000414,059.9270A,22,1순위,기타지역,214,-,-,-,-
2023000414,2023000414,059.9270A,22,2순위,해당지역,0,-,0,0,0
2023000414,2023000414,059.9270A,22,2순위,기타지역,0,-,-,-,-
2023000414,2023000414,059.6110B,19,1순위,해당지역,366,19.26,49,64,53.13
2023000414,2023000414,059.6110B,19,1순위,기타지역,125,-,-,-,-
2023000414,2023000414,059.6110B,19,2순위,해당지역,0,-,0,0,0
2023000414,2023000414,059.6110B,19,2순위,기타지역,0,-,-,-,-
2023000414,2023000414,084.7870A,22,1순위,해당지역,457,20.77,50,64,56.78
2023000414,2023000414,084.7870A,22,1순위,기타지역,209,-,-,-,-
2023000414,2023000414,084.7870A,22,2순위,해당지역,0,-,0,0,0
2023000414,2023000414,084.7870A,22,2순위,기타지역,0,-,-,-,-
2023000414,2023000414,084.6140B,23,1순위,해당지역,220,9.57,42,63,50.8
2023000414,2023000414,084.6140B,23,1순위,기타지역,91,-,-,-,-
2023000414,2023000414,084.6140B,23,2순위,해당지역,0,-,0,0,0
2023000414,2023000414,084.6140B,23,2순위,기타지역,0,-,-,-,-
2023000414,2023000414,084.8790C,11,1순위,해당지역,50,4.55,40,46,42.4
2023000414,2023000414,084.8790C,11,1순위,기타지역,31,-,-,-,-
2023000414,2023000414,084.8790C,11,2순위,해당지역,0,-,0,0,0
2023000414,2023000414,084.8790C,11,2순위,기타지역,0,-,-,-,-
2023000414,2023000414,084.7300P,2,1순위,해당지역,49,24.50,50,50,50
2023000414,2023000414,084.7300P,2,1순위,기타지역,17,-,-,-,-
2023000414,2023000414,084.7300P,2,2순위,해당지역,0,-,0,0,0
2023000414,2023000414,084.7300P,2,2순위,기타지역,0,-,-,-,-
2023000414,2023000414,114.6940P,1,1순위,해당지역,23,23.00,-,-,-
2023000414,2023000414,114.6940P,1,1순위,기타지역,16,-,-,-,-
2023000414,2023000414,114.6940P,1,2순위,해당지역,0,-,-,-,-
2023000414,2023000414,114.6940P,1,2순위,기타지역,0,-,-,-,-
2023000381,2023000381,049.8500,3,1순위,해당지역,3,1.00,0,0,0
2023000381,2023000381,049.8500,3,1순위,기타지역,30,-,-,-,-
2023000381,2023000381,049.8500,3,2순위,해당지역,0,-,48,48,48
2023000381,2023000381,049.8500,3,2순위,기타지역,0,-,-,-,-
2023000381,2023000381,059.9900A,15,1순위,해당지역,10,(△5),0,0,0
2023000381,2023000381,059.9900A,15,1순위,기타지역,59,11.80,-,-,-
2023000381,2023000381,059.9900A,15,2순위,해당지역,13,-,43,51,45.6
2023000381,2023000381,059.9900A,15,2순위,기타지역,140,-,-,-,-
2023000381,2023000381,059.9900B,19,1순위,해당지역,20,1.05,0,0,0
2023000381,2023000381,059.9900B,19,1순위,기타지역,128,-,-,-,-
2023000381,2023000381,059.9900B,19,2순위,해당지역,0,-,46,64,55.75
2023000381,2023000381,059.9900B,19,2순위,기타지역,0,-,-,-,-
2023000381,2023000381,076.6100A,2,1순위,해당지역,1,(△1),0,0,0
2023000381,2023000381,076.6100A,2,1순위,기타지역,36,36.00,-,-,-
2023000381,2023000381,076.6100A,2,2순위,해당지역,0,-,68,68,68
2023000381,2023000381,076.6100A,2,2순위,기타지역,0,-,-,-,-
2023000381,2023000381,076.7300B,2,1순위,해당지역,3,1.50,-,-,-
2023000381,2023000381,076.7300B,2,1순위,기타지역,35,-,-,-,-
2023000381,2023000381,076.7300B,2,2순위,해당지역,0,-,-,-,-
2023000381,2023000381,076.7300B,2,2순위,기타지역,0,-,-,-,-
2023000381,2023000381,076.1500C,1,1순위,해당지역,3,3.00,49,49,49
